382,INT023: A Sensing Technique for Data Glove Using Conductive Fiber,Monday  May 06  2019 - 17:30:00,Monday  May 06  2019 19:30,Hall 4,Ryosuke Takada  University of Tsukuba Junichiro Kadomoto  The Univesity of Tokyo Buntarou Shizuki  University of Tsukuba,We demonstrate a sensing technique for data gloves using conductive fiber. This technique enables us to estimate hand shapes (bend of a finger and contact between fingers) and differentiates a grabbing tag. To estimate how far each finger bends  the electrical resistance of the conductive fiber is measured; this resistance decreases as the finger bends because the surface of the glove short circuits. To detect contact between fingers  we apply alternating currents with different frequencies to each finger and measure the signal propagation between the fingers. This principle is also used to differentiate a grabbing tag (each tag has an alternating current with a unique frequency). We developed a prototype data glove based on this technique.
383,INT024: LUNE: Representing Lunar Day by Displayed Lighting Object,Monday  May 06  2019 - 17:30:00,Monday  May 06  2019 19:30,Hall 4,Sung ho Lee  Ulsan National Institute of Science and Technology Seong beom Kim  Ulsan National Institute of Science and Technology Byoung hern Kim  Ulsan National Institute of Science and Technology Hui sung Lee  Ulsan National Institute of Science and Technology,LUNE is a displayed lighting object representing time. It provides real-time lighting visualized moon phase. People can recognize the date of month through abstract image of moon. This product was developed to investigate the use of metaphor from lighting to represent time. A diverse set of researches and design initiatives related to time  temporality and slowness has emerged in the DIS and HCI communities. An important area of work is to represent time. The primary objective of this research is to suggest the new perspective of time called sense of time. First  we can understand how people perceive the time and we can also trace recent research related to perspectives of time in HCI. Second  we designed artifacts and investigated the use of moon phase as material to represent time in a new approach.
384,INT025: Bear & Co: Simulating Value Conflicts in IoT Development,Monday  May 06  2019 - 17:30:00,Monday  May 06  2019 19:30,Hall 4,Annelie Berner  Copenhagen Institute of Interaction Design Monica Seyfried  Copenhagen Institute of Interaction Design Calle Nordenskjöld  Copenhagen Institute of Interaction Design Peter Kuhberg  Copenhagen Institute of Interaction Design Irina Shklovski  IT University of Copenhagen,Bear & Co. is a fictitious immersion into the world of being part of an IOT start-up. We invite visitors to join the company  and facilitate their journey through various ethical conundrums  as they become part of the company. First  they must state their values - what they will bring to the company and care most about. Then  we test those values through different scenarios and problems that are unexpected and that do not have easy answers. Finally  we debrief our visitors and invite them to peruse explanations for various ethical approaches presented as maps and diagrams  where they can interrogate their own decisions against three different philosophical viewpoints.
385,INT026: An Exploration of Responsive and Emotive Wearables through Research Prototyping,Monday  May 06  2019 - 17:30:00,Monday  May 06  2019 19:30,Hall 4,Rain Ashford  Goldsmiths  University of London,Responsive and Emotive wearables are concerned with the visualisation of environmental and physiological data. Four research prototypes were created for doctoral research to investigate the possibility that wearable technology could be used to create new forms of nonverbal communication using physiological data from the wearer's body. The research investigated who the audience might be for these research prototypes and their concerns and requirements. Through a lens of how these artifacts might they be used in social or formal contexts  the research gathered data from fifty potential users of emotive wearables and examined the usage and user preferences of such devices. Findings reflected the concerns of potential users from aesthetics and functionality to ethical and privacy issues.
386,INT027: Being-in-the-Gallery,Monday  May 06  2019 - 17:30:00,Monday  May 06  2019 19:30,Hall 4,Rhoda Ellis  Biome Collective,Being-in-the-Gallery is an immersive experience which explores the embodied nature of virtual reality and the implications this has on contemporary sculptural practice and our encounters with both. This interactive artwork is experienced through the HTC Vive headset  with movement and touch key elements to the aesthetic of this work. It combines both a physical and a digital sculpture and in doing so creates a mixed reality that plays on a disconnect between what we can see and what we can feel.
387,INT028: Hypercept: Speculating the Visual World Intervened by Digital Media,Monday  May 06  2019 - 17:30:00,Monday  May 06  2019 19:30,Hall 4,Jiabao Li  Harvard Graduate School of Design Honghao Deng  Harvard Graduate School of Design Panagiotis Michalatos  Harvard Graduate School of Design,Human perception has long been influenced by technological breakthroughs. An intimate mediation of technology lies in between our direct perceptions and the environment we perceive. Through three extreme ideal types of perceptual machines  this project defamiliarizes and questions the habitual ways in which we interpret  operate  and understand the visual world intervened by digital media. The three machines create: Hyper-sensitive vision – a speculation on social media's amplification effect and our filtered communication landscape. Hyper-focused vision – an analogue version of the searching behavior on the Internet. Hyper-commoditized vision – monetized vision that meditates on the omnipresent advertisement targeted all over our visual field. The site of intervention is the visual field in a technologically augmented society. All the three machines have both internal state and external signal.
388,INT029: Twenty Years of The Mixed Reality Laboratory,Monday  May 06  2019 - 17:30:00,Monday  May 06  2019 19:30,Hall 4,Paul Tennent  University of Nottingham Steve Benford  University of Nottingham,The mixed reality lab has now been a staple of the CHI community for twenty years. From its founding in 1999 through to today  we have placed our relationship with art and artists at the forefront of our research methods. In this retrospective exhibition  we present some of our most recent and exciting work  alongside some of our archived works  and ask viewers to consider twenty years of CHI research and innovation - not just from our lab  but from the whole CHI community. Back in 1999 when we started  Virtual Reality was the exciting new technology. A lot has changed since then.
389,INT030: Come Hither to Me: Performance of a Seductive Robot,Monday  May 06  2019 - 17:30:00,Monday  May 06  2019 19:30,Hall 4,Sahar Sajadieh  University of California  Santa Barbara Hannah Wolfe  University of California  Santa Barbara,Come Hither to Me is an interactive robotic performance  which examines the emotive social interaction between an audience and a robot. Our interactive robot attempts to communicate and flirt with audience members in the gallery. The robot uses feedback from sensors  auditory data  and computer vision techniques to learn about the participants and inform its conversation. The female robot approaches the audience  picks her favorites  and starts charming them with seductive comments  funny remarks  backhanded compliments  and personal questions. We are interested in evoking emotions in the participating audience through their interactions with the robot. Come Hither to Me strives to invert gender roles and stereotypical expectations in flirtatious interactions. This performative piece explores the dynamics of social communication  objectification of women  and the gamification of seduction. The robot reduces flirtation to an algorithm  codifying pick-up lines and sexting paradigms.
390,INT031: Eyes: Iris Sonification and Interactive Biometric Art,Monday  May 06  2019 - 17:30:00,Monday  May 06  2019 19:30,Hall 4,Yoon Chung Han  San Jose State University Praful Surve  California State University  Fullerton,"Eyes is an interactive biometric data art that transforms human's Iris data into musical sound and 3D animated image. The idea is to allow the audience to explore their own identities through unique visual and sound generated by their iris patterns based on iris recognition and image processing techniques. Selected iris images are printed in 3D sculptures  and it replays the sound and animated images on the sculptures. This research-based artwork has an experimental system generating distinct sounds for each different iris data using visual features such as colors  patterns  brightness and size of the iris. It has potentials to lead the new way of interpreting complicated dataset with the audiovisual output. Moreover  aesthetically beautiful  mesmerizing and uncanny valley-effected artwork can create personalized art experience and multimodal interaction. Multisensory interpretations of this data art can lead a new opportunity to reveal users' narratives and create their own ""sonic signature."""
391,INT032: Hybrid Dandelion: Visual Aesthetics of Performance Through Bionic Mechanism with Data from Facial Biometric Recognition,Monday  May 06  2019 - 17:30:00,Monday  May 06  2019 19:30,Hall 4,Scottie Chih-Chieh Huang  National Tsing Hua University Chung-Yun Hsiao  National Chiao Tung University,Hybrid Dandelion is an interactive real-time animation art installation  used bionic mechanisms of algorithmic design to study generative rules for mimic biological form. It provides an approach to combine the algorithmic data structures from distributed computing  fractal tree  and L-system for investigate growth dandelion-like morphology. This work creates an interaction scenario with using facial recognition to scan audience's biometrics as means decoding your genetic data  and then inserting (the trait) into the dandelion model for modifying its indeed generative rules as like metaphor hybrid genetically modified task. It allows the audience to experience their unique data-driven artificial life form - dandelion as embodied and possessed through their facial features  heartbeat signal  and emotion expression in artistic expression.
392,INT033: Death Ground,Monday  May 06  2019 - 17:30:00,Monday  May 06  2019 19:30,Hall 4,Christos Michalakos  Abertay University Bernt Isak Wærstad  Norwegian University of Science and Technology,Death Ground is a competitive musical installation-game for two players. The work is designed to provide the framework for the players/participants in which to perform game-mediated musical gestures against each-other. The main mechanic involves destroying the other player's avatar by outmaneuvering and using audio weapons and improvised musical actions against it. These weapons are spawned in an enclosed area during the performance and can be used by whoever is collects them first. There is a multitude of such power-ups  all of which have different properties  such as speed boost  additional damage  ground traps and so on. All of these weapons affect the sound and sonic textures that each of the avatars produce. Additionally  the players can use elements of the environment such as platforms  obstructions and elevation in order to gain competitive advantage  or position themselves strategically to access first the spawned power-ups.
393,INT034: Keycube is a Kind of Keyboard (k^(3)),Monday  May 06  2019 - 17:30:00,Monday  May 06  2019 19:30,Hall 4,Damien Brun  Université TÉLUQ Charles Gouin-Vallerand  Université TÉLUQ Sébastien George  Le Mans Université,Alternate realities through headsets  such as augmented  mixed and virtual reality are becoming part of people's everyday life. Except in some limited context  usual keyboards are inappropriate for such technological medium and alternative interfaces for text-entry must be explored. In this paper we present the keycube  a general-purpose cubic handheld device that goes beyond the text-entry interface by including multiple keys  a touch-screen  an inertial unit with six degrees-of-freedom and a vibrotactile feedback. Strong of its form factor and affordance  the keycube offers advantages with regards to mobility  comfort  learnability  privacy and playfulness. Thus  the combination creates a novel text-entry interface convenient for many use cases across the whole reality-virtuality continuum.
394,INT035: Demonstration of Transcalibur: A VR Controller that Presents Various Shapes of Handheld Objects,Monday  May 06  2019 - 17:30:00,Monday  May 06  2019 19:30,Hall 4,Jotaro Shigeyama  University of Tokyo Takeru Hashimoto  University of Tokyo Shigeo Yoshida  University of Tokyo Takuji Narumi  University of Tokyo Tomohiro Tanikawa  University of Tokyo Michitaka Hirose  University of Tokyo,We demonstrate Transcalibur  which is a hand-held VR controller that can render a 2D shape by changing its mass properties on a 2D planar area. We built a computational perception model using a data-driven approach from the collected data pairs of mass properties and perceived shapes. This enables Transcalibur to easily and effectively provide convincing shape perception based on complex illusory effects. Our user study showed that the system succeeded in providing the perception of various desired shapes in a virtual environment. In the demonstration  users can explore VR application that can feel the sensation of wielding sword  shield and crossbow and with these fight with a dragon.
395,INT036: VRChairRacer: Using an Office Chair Backrest as a Locomotion Technique for VR Racing Games,Monday  May 06  2019 - 17:30:00,Monday  May 06  2019 19:30,Hall 4,Julius von Willich  TU Darmstadt Dominik Schön  TU Darmstadt Sebastian Günther  TU Darmstadt Florian Müller  TU Darmstadt Max Mühlhäuser  TU Darmstadt Markus Funk  TU Darmstadt,Locomotion in Virtual Reality (VR) is an important topic as there is a mismatch between the size of a Virtual Environment and the physically available tracking space. Although many locomotion techniques have been proposed  research on VR locomotion has not concluded yet. In this demonstration  we contribute to the area of VR locomotion by introducing VRChairRacer. VRChairRacer presents a novel mapping the velocity of a racing cart on the backrest of an office chair. Further  it maps a users' rotation onto the steering of a virtual racing cart. VRChairRacer demonstrates this locomotion technique to the community through an immersive multiplayer racing demo.
396,INT037: Demonstrating VRBox: A Virtual Reality Augmented Sandbox,Monday  May 06  2019 - 17:30:00,Monday  May 06  2019 19:30,Hall 4,Dmitry Alexandrovsky  University of Bremen Tanja Döring  University of Bremen Susanne Putze  University of Bremen Thomas Fröhlich  University of Bremen Timo Stabbert  University of Bremen Rainer Malaka  University of Bremen,We present VRBox--an interactive sandbox for playful and immersive terraforming that combines the approach of augmented sandboxes with virtual reality technology and mid-air gestures. Our interactive demonstration offers a virtual reality (VR) environment containing a landscape  which the user designs via interacting with real sand while wearing a VR head-mounted display (HMD). Whereas real sandboxes have been used with augmented reality before  our approach using sand in VR offers novel and original interactive features such as exploring the sand landscape from a first person perspective. In this demo  users can experience our VR-sandbox system consisting of a box with sand  multiple Kinect depth sensing  an HMD  and hand tracking  as well as an interactive world simulation.
397,INT039: A Virtual Reality Experience for Learning Languages,Monday  May 06  2019 - 17:30:00,Monday  May 06  2019 19:30,Hall 4,Sarah Garcia  University of South Florida Ronald Kauer  University of South Florida Denis Laesker  University of South Florida Jason Nguyen  University of South Florida Marvin Andujar  University of South Florida,"This demo showcases an interactive virtual reality experience for language learning that allows users to enter a virtual world to explore and interact with their surroundings while learning Spanish. Through immersive game-play on the Oculus Rift  users explore Spanish translations of everyday household items in a search-and-find format  scoring points when they can correctly identify and select objects. Users are able to put what they learn into practice in real time. Study participants who tried the experience said they found this method of language learning to be more enjoyable than traditional methods of studying due to the gamification created and it not ""feeling like studying"". As virtual reality headsets continue to become more accessible to the public  addresses the cost limitations of traveling overseas to achieve immersion in foreign language. This application can be expanded to most real-world scenarios and locations. Additionally  it can be applied to any language."
398,INT040: Experiencing a Mirrored World with Geotagged Social Media in Geollery,Monday  May 06  2019 - 17:30:00,Monday  May 06  2019 19:30,Hall 4,Ruofei Du  University of Maryland  College Park David Li  University of Maryland  College Park Amitabh Varshney  University of Maryland  College Park,We demonstrate the online deployment of Geollery  a mixed reality social media platform. We introduce an interactive pipeline to reconstruct a mirrored world at two levels of detail - the street level and the bird's-eye view. Instead of using offline 3D reconstruction approaches  our system streams and renders a mirrored world in real time  while depicting geotagged social media as billboards  balloons  framed photos  and virtual gifts. Geollery allows multiple users to see  chat  and collaboratively sketch with spatial context in this mirrored world. We demonstrate a wide range of use cases including crowdsourced tourism  interactive audio guide with immersive spatial context  and meeting remote friends in mixed reality. We envision Geollery will be inspiring and useful as a standalone social media platform for those looking to explore new areas or looking to share their experiences. Please refer to https://geollery.com for the paper and live demos.
399,INT041: Egocentric Smaller-person Experience through a Change in Visual Perspective,Monday  May 06  2019 - 17:30:00,Monday  May 06  2019 19:30,Hall 4,Jun Nishida  University of Chicago Soichiro Matsuda  University of Tsukuba Mika Oki  University of Tsukuba Hikaru Takatori  University of Tsukuba Kosuke Sato  University of Tsukuba Kenji Suzuki  University of Tsukuba,This paper explores how human perceptions  actions  and interactions can be changed through an embodied and active experience of being a smaller person in a real-world environment  which we call an egocentric smaller person experience. We developed a wearable visual translator that provides the perspective of a smaller person by shifting the wearer's eyesight level down to their waist using a head-mounted display and a stereo camera module  while allowing for field of view control through head movements. In this study  we investigated how the developed device can modify the wearer's body representation and experiences based on a field study conducted at a nursing school and museums  and through lab studies. Using this device  designers and teachers can understand the perspectives of a smaller-person including a child in an existing environment.
400,INT042: Demonstration of SeeingVR: A Set of Tools to Make Virtual Reality More Accessible to People with Low Vision,Monday  May 06  2019 - 17:30:00,Monday  May 06  2019 19:30,Hall 4,Yuhang Zhao  Microsoft Research & Cornell Tech Edward Cutrell  Microsoft Research Christian Holz  Microsoft Research Meredith Ringel Morris  Microsoft Research Eyal Ofek  Microsoft Research Andrew D. Wilson  Microsoft Research,Current virtual reality applications do not support people who have low vision. We present SeeingVR  a set of 14 tools that enhance a VR app for people with low vision by providing visual and audio augmentations. A user can select  adjust  and combine different tools based on their preferences. We demonstrate the design of SeeingVR in this paper.
401,INT043: Immersive VR Exergames for Health and Wellbeing,Monday  May 06  2019 - 17:30:00,Monday  May 06  2019 19:30,Hall 4,Kiran Ijaz  The University of Sydney Yifan Wang  The University of Sydney Naseem Ahmadpour  The University of Sydney Rafael A. Calvo  The University of Sydney,This paper describes a Virtual Reality (VR) exergame platform used to investigate player motivation and experience of physical activity through variations of game designs. The VR-Rides platform combines a desk cycle  real-world imagery  an HTC VIVE head-mounted device (HMD) with controllers and a Microsoft wrist band  such that the player can navigate locations in a safe immersive virtual environment. Panorama images come from Google Street View. Two games were developed to explore motivation  enjoyment and their link to player's perceived experiences in immersive VR exergaming setup. The platform acts as a test-bed to iteratively design and evaluate theory driven immersive VR game designs to support activities pertaining to player's health and wellbeing goals.
402,INT044: Multisensory Virtual Environment for Fire Evacuation Training,Monday  May 06  2019 - 17:30:00,Monday  May 06  2019 19:30,Hall 4,Tommy Nilsson  University of Nottingham Tessa Roper  University of Nottingham Emily Shaw  University of Nottingham Glyn Lawson  University of Nottingham Sue V. G. Cobb  University of Nottingham Hsieh Meng-Ko  University of Nottingham Daniel Miller  University of Nottingham James Khan  University of Nottingham,Growing organizational safety awareness is propelling the interest in development of novel solutions for fire training. Significant effort in this area has previously gone into designing various immersive virtual reality (VR) systems in hopes of enabling safe exploration and experiencing the consequences of ones actions in scenarios that would be too hazardous in the real life. Yet  the fact that VR generally lacks the sensory feedback of a real life fire situation has been found to impede a sense of realism and validity of such experiences. As part of our efforts to mitigate this issue  we now present a new prototype fire evacuation simulator designed to deliver not just audiovisual feedback  but likewise real-time heat and scent stimulation.
403,INT045: 3D Positional Movement Interaction with User-Defined  Virtual Interface for Music Software: MoveMIDI,Monday  May 06  2019 - 17:30:00,Monday  May 06  2019 19:30,Hall 4,Timothy Arterbury  Baylor University G. Michael Poor  Baylor University,This paper describes progress made in design and development of a new digital musical instrument (MIDI controller)  MoveMIDI  and highlights its unique 3D positional movement interaction design differing from recent orientational and gestural approaches. A user constructs and interacts with MoveMIDI's virtual  3D interface using handheld position-tracked controllers to control music software  as well as non-musical technology such as stage lighting. MoveMIDI's virtual interface contributes to solving problems difficult to solve with hardware MIDI controller interfaces such as customized positioning and instantiation of interface elements  and accurate  simultaneous control of independent parameters. MoveMIDI's positional interaction mirrors interaction with some physical acoustic instruments and provides visualization for an audience. Beta testers of MoveMIDI have created emergent use cases for the instrument.
404,INT046: Are Drones Meditative?,Monday  May 06  2019 - 17:30:00,Monday  May 06  2019 19:30,Hall 4,Joseph La Delfa  RMIT University Mehmet Aydin Baytas  Qualisys AB Olivia Wichtowski  RMIT University Rohit Ashok Khot  RMIT University Florian Floyd Mueller  RMIT University,Meditative movement involves regulating attention to the body whilst moving  to create a state of meditation. This can be difficult for beginners  we propose that drones can facilitate this as they can move with and give feedback to whole body movements. We present a demonstration that explores various ways drones could facilitate meditative movement by drawing attention to the body. We designed a two-handed control map for the drone that engages multiple parts of the body  a light foam casing to give the impression that the drone is floating and an onboard light which gives feedback to the speed of the movement. The user will experience both leading and following the drone to explore the interplay between mapping  form  feedback and instruction. The demonstration relates to an expansion of the attention regulation framework  which is used to inform the design of interactive meditative experiences and human-drone interactions.
405,INT047: iScream!: Towards the Design of Playful Gustosonic Experiences with Ice Cream,Monday  May 06  2019 - 17:30:00,Monday  May 06  2019 19:30,Hall 4,Yan Wang  RMIT University Zhuying Li  RMIT University Robert Jarvis  RMIT University Rohit Ashok Khot  RMIT University Florian Floyd Mueller  RMIT University,In this demonstration  we present iScream!  a novel gustosonic experience that generates unique digital sounds as a result of eating ice cream. The system uses capacitive sensing to detect eating actions and based on these actions  it plays out six different playful sounds to facilitate a playful eating experience. Our aim is to support a playful way of eating because we believe that interactive technology offers unique opportunities to facilitate novel engaging eating experiences. Ultimately  with this work  we aim to inspire and guide designers working with interactive playful gustosonic experiences  which open up new interaction possibilities to experience eating as play.
406,INT048: Augmenting Circle Dance with Physical Computing,Monday  May 06  2019 - 17:30:00,Monday  May 06  2019 19:30,Hall 4,Hanif Baharin  Universiti Kebangsaan Malaysia Hafiz Mastro  AHM Strategies,Pusing Tiang (Malay; loosely translated as Round-a-Pole) is an installation that augments circle dance by turning it into a game. It was pilot tested in a school among 16 primary schoolchildren. The results show that the installation encourages schoolchildren to synchronise their movement through play. The installation matches CHI 2019 theme of weaving the threads of CHI and playing the game at CHI symbolises the Celtic knot logo of strength and friendship.
407,INT049: Movie+: Towards Exploring Social Effects of Emotional Fingerprints for Video Clips and Movies,Monday  May 06  2019 - 17:30:00,Monday  May 06  2019 19:30,Hall 4,Anton Fedosov  Università della Svizzera italiana Bianca Stancu  Università della Svizzera italiana Elena Di Lascio  Università della Svizzera italiana (USI) Davide Eynard  Università della Svizzera italiana Marc Langheinrich  Faculty of Computer Science,"Collaborative movie viewing with the loved ones increases connectedness and social bonds within family members and friends. Furthermore  with the rapid adoption of personal mobile devices  people often engage in this activity being geographically separated. However  conveying our feelings and emotions about a recently watched movie or a video clip is often limited to a post on social media or a short blurb on an instant messaging app. Drawing on the popular interest in quantified-self  which envisioned one collecting and sharing biophysical information from everyday routines (e.g.  workouts)  we have designed and developed Movie+  a mobile application  which utilizes personal biophysical data to construct an individual's ""emotional fingerprint"" while viewing a video clip. Movie+ allows the selective sharing of this information through different visualization options  as well as rendering others' emotional fingerprints over the same clip. In this submission  we outline the design rationale and briefly describe our application prototype."
408,INT050: PhotoFlow in Action: Picture-Mediated Reminiscence Supporting Family Socio-Connectivity,Monday  May 06  2019 - 17:30:00,Monday  May 06  2019 19:30,Hall 4,Benett Axtell  University of Toronto Cosmin Munteanu  University of Toronto & University of Toronto Mississauga,Family connections are maintained through sharing reminiscences  often supported by family photographs which easily prompt memories. This is increasingly important as we age  as picture-based reminiscence has been shown to reduce older adults' social isolation. However  there is a gap between sharing memories from physical pictures and the limited support for oral social reminiscence afforded by digital tools. PhotoFlow supports older adults' picture-mediated social storytelling of family memories using an intuitive metaphor mirroring sharing physical family pictures on a table top. The app uses the speech of oral storytelling to automatically organize pictures based only on what has been said. This simplifies the overall process of family picture interactions by leveraging one enjoyable aspect to ease a more effortful one. In particular  the familiar table top interaction metaphor has the potential to bridge the gap between physical picture reminiscence and managing digital picture collections.
409,Empowering Expression for Users with Aphasia through Constrained Creativity,Monday  May 06  2019 - 17:30:00,Monday  May 06  2019 19:30,Hall 4,Timothy Neate  City  University of London Abi Roper  City  University of London Stephanie Wilson  City  University of London Jane Marshall  City  University of London,Creative activities allow people to express themselves in rich  nuanced ways. However  being creative does not always come easily. For example  people with speech and language impairments  such as aphasia  face challenges in creative activities that involve language. In this paper  we explore the concept of constrained creativity as a way of addressing this challenge and enabling creative writing. We report an app  MakeWrite  that supports the constrained creation of digital texts through automated redaction. The app was co-designed with and for people with aphasia and was subsequently explored in a workshop with a group of people with aphasia. Participants were not only successful in crafting novel language  but  importantly  self-reported that the app was crucial in enabling them to do so. We refect on the potential of technology-supported constrained creativity as a means of empowering expression amongst users with diverse needs.
410,LBW2810: Minimalistic Explanations: Capturing the Essence of Decisions,Monday  May 06  2019 - 17:30:00,Monday  May 06  2019 19:30,Hall 4,Martin Schuessler  Technische Universität Berlin & Weizenbaum Institut Philipp Weiß  Technische Universität Berlin & Weizenbaum Institut,The use of complex machine learning models can make systems opaque to users. Machine learning research proposes the use of post-hoc explanations. However  it is unclear if they give users insights into otherwise uninterpretable models. One minimalistic way of explaining image classifications by a deep neural network is to show only the areas that were decisive for the assignment of a label. In a pilot study  20 participants looked at 14 of such explanations generated either by a human or the LIME algorithm. For explanations of correct decisions  they identified the explained object with significantly higher accuracy (75.64 % vs. 18.52 %). We argue that this shows that explanations can be very minimalistic while retaining the essence of a decision  but the decision-making contexts that can be conveyed in this manner is limited. Finally  we found that explanations are unique to the explainer and human-generated explanations were assigned 79 % higher trust ratings. As a starting point for further studies  this work shares our first insights into quality criteria of post-hoc explanations.
411,LBW2511: Supporting Data Workers To Perform Exploratory Programming,Monday  May 06  2019 - 17:30:00,Monday  May 06  2019 19:30,Hall 4,Krishna Subramanian  RWTH Aachen University Ilya Zubarev  RWTH Aachen University Simon Voelker  RWTH Aachen University Jan Borchers  RWTH Aachen University,Data science is an open-ended task in whichexploratory programming is a common practice. Data workers often need faster and easier ways to explore alternative approaches to obtain insights from data  which frequently compromises code quality. To understand how well current IDEs support this exploratory workflow  we conducted an observational study with 19 data workers. In this paper  we present two significant findings from our analysis that highlight issues faced by data workers: (a)code hoarding and (b) excessivetask switching andcode cloning. To mitigate these issues  we provide design recommendations based on existing work  and propose to augment IDEs with an interactive visual plugin. This plugin parses source code to identify and visualize high-level task details. Data workers can use the resulting visualization to better understand and navigate the source code. As a realization of this idea  we presentAddIn  an add-in for RStudio that identifies and visualizes the hypotheses that a data worker is testing for statistical significance through her source code.
412,Voice-Based Quizzes for Measuring Knowledge Retention in Under-Connected Populations,Monday  May 06  2019 - 17:30:00,Monday  May 06  2019 19:30,Hall 4,Agha Ali Raza  Information Technology University Zain Tariq  Information Technology University Shan Randhawa  Information Technology University Bilal Saleem  Information Technology University Awais Athar  European Bioinformatics Institute (EMBL-EBI) Umar Saif  Information Technology University Roni Rosenfeld  Carnegie Mellon University,Information dissemination using automated phone calls allows reaching low-literate and tech-naive populations. Open challenges include rapid verification of expected knowledge gaps in the community  dissemination of specific information to address these gaps  and follow-up measurement of knowledge retention. We report Sawaal  a voice-based telephone service that uses audio-quizzes to address these challenges. Sawaal allows its open community of users to post and attempt multiple-choice questions and to vote and comment on them. Sawaal spreads virally as users challenge friends to quiz competitions. Administrator-posted questions allow confirming specific knowledge gaps  spreading correct information and measuring knowledge retention via rephrased  repeated questions. In 14 weeks and with no advertisement  Sawaal reached 3 433 users (120 119 calls) in Pakistan  who contributed 13 276 questions that were attempted 455 158 times by 2 027 users. Knowledge retention remained significant for up to two weeks. Surveys revealed that 71% of the mostly low-literate  young  male users were blind.
413,SDC01: NeighBoard: Facilitating Community Policing with Embodied Tech Design,Monday  May 06  2019 - 17:30:00,Monday  May 06  2019 19:30,Hall 4,Crystal Compton  University of Minnesota Ellen Dupler  University of Minnesota J. Walter Lee  University of Minnesota,Augmenting grassroots community policing (CP) efforts with technologies that assist citizens is a promising strategy for reducing real and perceived fear of crime. We used a human-centered design approach  working with residents of the St. Paul Summit-University neighborhood  to discern abstract functionalities for developing new CP technology. We then created and evaluated NeighBoard (Figure 1)  which aims to enhance the social fabric of communities by letting citizens implement their own strategies for preventing crime and maintaining safety in their neighborhood.
414,SDC02: Co ed: A Classroom Setup for Enhancing Cooperative Learning and Digital Literacy,Monday  May 06  2019 - 17:30:00,Monday  May 06  2019 19:30,Hall 4,Anand Kishore  National Institute of Design Cletus V. Joseph  National Institute of Design Lamha Bijili  National Institute of Design Md. Aasif Anwar  National Institute of Design Urvi  National Institute of Design,The current Indian education system promotes competition among students  emphasizing highly on ranks and marks scored. As a consequence  students tend to drift away from a collaborative mindset to a competitive one. The learning gap is even larger in schools catering to lower income groups due to the absence of digital infrastructure and digital knowledge. As a result  a large section of Indian students is cut off from a major source of knowledge  the internet  causing the gap to increase between students in the society. With co ed  we attempt to bridge these gaps by providing a platform to foster mutual learning as well as combining digital mediums and the long-established pen and paper in a seamless manner.
415,SDC03: Drawxi: An Accessible Drawing Tool for Collaboration,Monday  May 06  2019 - 17:30:00,Monday  May 06  2019 19:30,Hall 4,Suraj Chiplunkar  Indiana University Anany Maini  Indiana University Dinesh Ram  Indiana University Zixuan Zheng  Indiana University Yaxin Zheng  Indiana University Bloomington,Visual impairment can profoundly impact well-being and social advancement. Current solutions for accessing graphical information fail to provide an affordable  user-friendly collaborative platform for visually impaired and sighted people to work together. Therefore  sighted users tend to have low expectations from visually impaired people while working in a team. Hence  visually impaired people feel discouraged to participate in a mixed population collaborative environment. Consequently  their generative capabilities remain devalued. In this paper  we propose an audio-haptic enabled tool (Drawxi) for free-form sketching and sharing simple diagrams (processes  workflows  ideas  perspectives  etc.). It provides a common platform for visually-impaired and sighted people to work together by communicating each other's ideas visually. Thus  enabling the discovery of generative capabilities in a hands-on way. We relied upon participatory research methods (Contextual inquiry  Co-Design) involving visually impaired participants throughout the design process. We evaluated our proposed design through usability testing which revealed that collaboration between visually impaired and sighted people benefits from the use of common tools and platforms. Thereby  enhancing the degree of their participation in a collaborative environment and quality of co-creation activities.
416,SDC04: Shadoji: View Body Shapes from a Different Angle,Monday  May 06  2019 - 17:30:00,Monday  May 06  2019 19:30,Hall 4,Xuan Jin  University of Michigan Peipei Nie  University of Michigan Xizi Wang  University of Michigan Zhuo Wang  University of Michigan Chunying Zhang  University of Michigan,"Body shape anxiety is one of the common problems distressing people around the world. While people are constantly suffering from body shape anxiety  they do not realize that beauty standard is not an absolute truth and that it is changing and depends on time and space. To help people free from the constraint imposed by social beauty standards and connect those who have concerns over their body shape  we devised a technological solution named ""Shadoji""  which can bring people a new perspective on their body shapes  give them a chance to create their unique body shape emoji  and to explore diverse body shapes from users around the world."
417,SDC05: Give Me a Break: Design for Communication Among Family Caregivers and Respite Caregivers,Monday  May 06  2019 - 17:30:00,Monday  May 06  2019 19:30,Hall 4,Flannery Currin  Earlham College Gustavo Razo  University of California  Merced Aehong Min  Indiana University Bloomington,This study focuses on solutions to issues that arise from gaps in communication between primary family caregivers of older adults and respite caregivers. We collected data through 18 semi-structured interviews with primary family and respite caregivers and qualitatively analyzed the interviews to extract common needs. Participants identified three main needs that our designs address: building trust through status updates  learning routines & care management  and accessing technology. Based on those needs  we designed a prototype of an application which connects primary family caregivers with respite caregivers and facilitates communication between the involved parties. This design can serve as a framework for future work designed to improve elder care in general  the well-being of caregivers  and the effectiveness of respite care.
